Alloy System,Composition,AM_beg,AM_end,Critical Cooling Rate,Element A,Element B,Xtal A,Xtal B,rA,rB,Amorphous Range,Glassy Alloys,Max deltaq / PP,deltaH,r_bar,size_diff,size_ratio,size_range,DeltaH,cohesiveE_A,cohesiveE_B,H_norm,CrystalMismatch0,CrystalMismatch1,LiquidusT,MeltingT_A,MeltingT_B,Tmean
MnAl,0.78,0.19816,0.86272,5.498506009009695,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.02,0.026817844424524784,1.0681818181818181,9.0,-6.5207999999999995,2.92,3.39,-3.2341999999999995,0.17159999999999997,6.449600000000001,1576.5300000000002,1519.15,933.15,1062.07
MnAl,0.79,0.19816,0.86272,5.756400412809981,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.10999999999999,0.02635162198112961,1.0681818181818181,9.0,-6.3042,2.92,3.39,-3.0128999999999997,0.1659,6.7004,1577.48,1519.15,933.15,1056.21
MnAl,0.8,0.19816,0.86272,6.0265364491097655,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.20000000000002,0.025862068965517213,1.0681818181818181,9.0,-6.079999999999999,2.92,3.39,-2.783999999999999,0.15999999999999998,6.960000000000001,1577.88,1519.15,933.15,1050.35
MnAl,0.81,0.19816,0.86272,6.308914117909047,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.29,0.025347893921085076,1.0681818181818181,9.0,-5.8481999999999985,2.92,3.39,-2.5474999999999985,0.15389999999999995,7.2284000000000015,1577.9899999999998,1519.15,933.15,1044.4899999999998
MnAl,0.8200000000000001,0.19816,0.86272,6.603533419207827,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.38,0.024807627265129417,1.0681818181818181,9.0,-5.608799999999999,2.92,3.39,-2.3033999999999986,0.14759999999999995,7.505600000000001,1577.88,1519.15,933.15,1038.6299999999999
MnAl,0.8300000000000001,0.19816,0.86272,6.910394353006105,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.47,0.024239586970522156,1.0681818181818181,9.0,-5.361799999999998,2.92,3.39,-2.0516999999999976,0.14109999999999995,7.791600000000002,1577.88,1519.15,933.15,1032.77
MnAl,0.84,0.19816,0.86272,7.229496919303878,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.56,0.02364183505566208,1.0681818181818181,9.0,-5.107200000000001,2.92,3.39,-1.7924000000000007,0.13440000000000002,8.086399999999998,1576.33,1519.15,933.15,1026.91
MnAl,0.85,0.19816,0.86272,7.56084111810115,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.65,0.02301212168166334,1.0681818181818181,9.0,-4.845000000000001,2.92,3.39,-1.5255000000000005,0.1275,8.39,1575.11,1519.15,933.15,1021.0500000000001
MnAl,0.86,0.19816,0.86272,7.904426949397922,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.74,0.02234781224503757,1.0681818181818181,9.0,-4.575200000000001,2.92,3.39,-1.2510000000000003,0.12040000000000001,8.7024,1573.5500000000002,1519.15,933.15,1015.19
MnAl,0.87,0.19816,0.86272,8.260254413194193,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.83,0.02164579067255987,1.0681818181818181,9.0,-4.2978000000000005,2.92,3.39,-0.9689000000000005,0.1131,9.0236,1575.1799999999998,1519.15,933.15,1009.33
MnAl,0.88,0.19816,0.86272,8.62832350948996,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,139.92,0.020902328656867843,1.0681818181818181,9.0,-4.0127999999999995,2.92,3.39,-0.6791999999999994,0.1056,9.3536,1569.38,1519.15,933.15,1003.47
MnAl,0.89,0.19816,0.86272,9.008634238285223,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.01,0.020112904881716763,1.0681818181818181,9.0,-3.7201999999999997,2.92,3.39,-0.38189999999999946,0.09789999999999999,9.6924,1566.7800000000002,1519.15,933.15,997.61
MnAl,0.9,0.19816,0.86272,9.401186599579988,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.1,0.019271948608137055,1.0681818181818181,9.0,-3.4199999999999995,2.92,3.39,-0.07699999999999951,0.08999999999999998,10.040000000000001,1563.85,1519.15,933.15,991.75
MnAl,0.91,0.19816,0.86272,9.80598059337425,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.19,0.018372464825064216,1.0681818181818181,9.0,-3.1121999999999987,2.92,3.39,0.23550000000000137,0.08189999999999997,10.396400000000002,1560.58,1519.15,933.15,985.89
MnAl,0.92,0.19816,0.86272,10.223016219668008,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.28,0.017405466167130745,1.0681818181818181,9.0,-2.796799999999999,2.92,3.39,0.5556000000000014,0.07359999999999997,10.761600000000001,1557.0,1519.15,933.15,980.03
MnAl,0.93,0.19816,0.86272,10.652293478461266,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.36999999999998,0.01635907350567183,1.0681818181818181,9.0,-2.4737999999999984,2.92,3.39,0.8833000000000015,0.06509999999999996,11.135600000000002,1558.29,1519.15,933.15,974.17
MnAl,0.9400000000000001,0.19816,0.86272,11.09381236975402,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.46,0.015217012499407809,1.0681818181818181,9.0,-2.143199999999998,2.92,3.39,1.2186000000000021,0.05639999999999995,11.518400000000003,1548.9299999999998,1519.15,933.15,968.31
MnAl,0.9500000000000001,0.19816,0.86272,11.547572893546274,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.55,0.013955919776544288,1.0681818181818181,9.0,-1.8049999999999977,2.92,3.39,1.5615000000000026,0.04749999999999994,11.910000000000002,1544.4899999999998,1519.15,933.15,962.4499999999999
MnAl,0.96,0.19816,0.86272,12.01357504983802,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.64,0.012540049877729609,1.0681818181818181,9.0,-1.4592000000000012,2.92,3.39,1.9119999999999988,0.03840000000000003,12.310399999999998,1539.79,1519.15,933.15,956.59
MnAl,0.97,0.19816,0.86272,12.491818838629266,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.73000000000002,0.010909436437368565,1.0681818181818181,9.0,-1.105800000000001,2.92,3.39,2.2700999999999993,0.029100000000000025,12.7196,1538.0099999999998,1519.15,933.15,950.73
MnAl,0.98,0.19816,0.86272,12.982304259920012,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.82000000000002,0.008947592671495525,1.0681818181818181,9.0,-0.7448000000000007,2.92,3.39,2.6357999999999997,0.019600000000000017,13.137599999999999,1529.75,1519.15,933.15,944.87
MnAl,0.99,0.19816,0.86272,13.485031313710257,Mn,Al,BCC,FCC,132.0,141.0,66.456,44,0.114432853,-19.0,140.91,0.006355040049648406,1.0681818181818181,9.0,-0.3762000000000003,2.92,3.39,3.0090999999999997,0.00990000000000001,13.5644,1524.4499999999998,1519.15,933.15,939.01
FeAl,0.01,0.69048,0.89445,13.933701541816463,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,125.16,0.012719558160519286,1.128,16.0,-0.2178,4.28,3.39,4.0533,0.0099,13.5644,929.83,1811.15,933.15,1802.3700000000001
FeAl,0.02,0.69048,0.89445,13.866797698783587,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,125.32,0.01787424194063198,1.128,16.0,-0.43119999999999997,4.28,3.39,3.831,0.0196,13.1376,1011.15,1811.15,933.15,1793.5900000000001
FeAl,0.03,0.69048,0.89445,13.799288470901367,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,125.48,0.021751638009859083,1.128,16.0,-0.6401999999999999,4.28,3.39,3.6131,0.029099999999999997,12.7196,1053.1799999999998,1811.15,933.15,1784.81
FeAl,0.04,0.69048,0.89445,13.731173858169804,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,125.64,0.024955005338765286,1.128,16.0,-0.8448,4.28,3.39,3.3996000000000004,0.0384,12.3104,1115.41,1811.15,933.15,1776.03
FeAl,0.05,0.69048,0.89445,13.662453860588904,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,125.8,0.027719548130624324,1.128,16.0,-1.045,4.28,3.39,3.1905,0.0475,11.91,1154.71,1811.15,933.15,1767.25
FeAl,0.06,0.69048,0.89445,13.593128478158658,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,125.96,0.03016663597850219,1.128,16.0,-1.2407999999999997,4.28,3.39,2.9858000000000007,0.05639999999999999,11.5184,1188.86,1811.15,933.15,1758.47
FeAl,0.07,0.69048,0.89445,13.523197710879073,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,126.11999999999999,0.03236879371309373,1.128,16.0,-1.4322,4.28,3.39,2.7855,0.0651,11.1356,1218.98,1811.15,933.15,1749.69
FeAl,0.08,0.69048,0.89445,13.452661558750151,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,126.28,0.03437354441875333,1.128,16.0,-1.6192,4.28,3.39,2.5896,0.0736,10.7616,1245.76,1811.15,933.15,1740.9100000000003
FeAl,0.09,0.69048,0.89445,13.38152002177188,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,126.44,0.03621407914268698,1.128,16.0,-1.8018,4.28,3.39,2.3981000000000003,0.0819,10.3964,1269.73,1811.15,933.15,1732.13
FeAl,0.1,0.69048,0.89445,13.309773099944271,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,126.6,0.03791469194312798,1.128,16.0,-1.9800000000000002,4.28,3.39,2.2110000000000003,0.09000000000000001,10.04,1299.42,1811.15,933.15,1723.3500000000001
FeAl,0.11,0.69048,0.89445,13.237420793267319,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,126.76,0.0394938159600177,1.128,16.0,-2.1538,4.28,3.39,2.0283,0.0979,9.6924,1310.5500000000002,1811.15,933.15,1714.5700000000002
FeAl,0.12,0.69048,0.89445,13.164463101741026,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,126.92,0.040965841309226377,1.128,16.0,-2.3232,4.28,3.39,1.8500000000000005,0.1056,9.3536,1327.88,1811.15,933.15,1705.7900000000002
FeAl,0.13,0.69048,0.89445,13.090900025365391,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,127.08,0.04234226432684984,1.128,16.0,-2.4882000000000004,4.28,3.39,1.6760999999999995,0.1131,9.023599999999998,1354.41,1811.15,933.15,1697.0100000000002
FeAl,0.14,0.69048,0.89445,13.016731564140414,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,127.24000000000001,0.04363244658383523,1.128,16.0,-2.6488,4.28,3.39,1.5066000000000002,0.12040000000000001,8.7024,1369.1799999999998,1811.15,933.15,1688.23
FeAl,0.15,0.69048,0.89445,12.941957718066098,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,127.4,0.04484413455913879,1.128,16.0,-2.8049999999999997,4.28,3.39,1.3415,0.1275,8.39,1381.4899999999998,1811.15,933.15,1679.45
FeAl,0.16,0.69048,0.89445,12.866578487142435,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,127.56,0.045983826352645654,1.128,16.0,-2.9568,4.28,3.39,1.1808,0.1344,8.086400000000001,1392.17,1811.15,933.15,1670.67
FeAl,0.17,0.69048,0.89445,12.790593871369438,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,127.72,0.047057037196349405,1.128,16.0,-3.1042,4.28,3.39,1.0245000000000002,0.1411,7.7916,1401.19,1811.15,933.15,1661.89
FeAl,0.18,0.69048,0.89445,12.7140038707471,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,127.88000000000001,0.04806849599574235,1.128,16.0,-3.2472000000000003,4.28,3.39,0.8726000000000003,0.1476,7.505599999999999,1409.4,1811.15,933.15,1653.1100000000001
FeAl,0.19,0.69048,0.89445,12.636808485275415,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,128.04,0.04902229364806758,1.128,16.0,-3.3858,4.28,3.39,0.7251000000000007,0.1539,7.2284,1415.9699999999998,1811.15,933.15,1644.3300000000004
FeAl,0.2,0.69048,0.89445,12.559007714954387,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,128.2,0.049921996879875155,1.128,16.0,-3.5200000000000005,4.28,3.39,0.5819999999999999,0.16000000000000003,6.959999999999999,1420.89,1811.15,933.15,1635.5500000000002
FeAl,0.21,0.69048,0.89445,12.480601559784022,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,128.36,0.05077073693840152,1.128,16.0,-3.6498000000000004,4.28,3.39,0.44329999999999936,0.1659,6.700399999999999,1415.12,1811.15,933.15,1626.77
FeAl,0.22,0.69048,0.89445,12.401590019764313,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,128.52,0.05157127961956543,1.128,16.0,-3.7752,4.28,3.39,0.30900000000000105,0.1716,6.4496,1418.56,1811.15,933.15,1617.9900000000002
FeAl,0.23,0.69048,0.89445,12.321973094895263,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,128.68,0.052326081224745594,1.128,16.0,-3.8962000000000003,4.28,3.39,0.17910000000000004,0.1771,6.207599999999999,1430.7399999999998,1811.15,933.15,1609.21
FeAl,0.24,0.69048,0.89445,12.24175078517687,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,128.84,0.05303733375737382,1.128,16.0,-4.0127999999999995,4.28,3.39,0.053600000000000314,0.1824,5.974400000000001,1422.2199999999998,1811.15,933.15,1600.43
FeAl,0.25,0.69048,0.89445,12.160923090609138,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,129.0,0.05370700178508147,1.128,16.0,-4.125,4.28,3.39,-0.0674999999999999,0.1875,5.75,1432.38,1811.15,933.15,1591.65
FeAl,0.26,0.69048,0.89445,12.079490011192064,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,129.16,0.054336852770421294,1.128,16.0,-4.2328,4.28,3.39,-0.1841999999999997,0.19240000000000002,5.5344,1426.36,1811.15,933.15,1582.87
FeAl,0.27,0.69048,0.89445,11.997451546925648,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,129.32,0.054928482228080694,1.128,16.0,-4.3362,4.28,3.39,-0.2965,0.1971,5.3276,1428.4299999999998,1811.15,933.15,1574.09
FeAl,0.28,0.69048,0.89445,11.91480769780989,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,129.48000000000002,0.05548333474363585,1.128,16.0,-4.4352,4.28,3.39,-0.40439999999999987,0.2016,5.1296,1429.5099999999998,1811.15,933.15,1565.31
FeAl,0.29,0.69048,0.89445,11.83155846384479,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,129.64,0.056002721651531855,1.128,16.0,-4.5298,4.28,3.39,-0.5078999999999994,0.20589999999999997,4.9404,1441.41,1811.15,933.15,1556.53
FeAl,0.3,0.69048,0.89445,11.747703845030351,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,129.8,0.05648783599329228,1.128,16.0,-4.619999999999999,4.28,3.39,-0.6069999999999993,0.21,4.760000000000002,1428.7399999999998,1811.15,933.15,1547.75
FeAl,0.31,0.69048,0.89445,11.663243841366569,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,129.96,0.05693976524393806,1.128,16.0,-4.7058,4.28,3.39,-0.7017000000000007,0.21389999999999998,4.5884,1438.34,1811.15,933.15,1538.9699999999998
FeAl,0.32,0.69048,0.89445,11.578178452853445,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,130.11999999999998,0.057359502193375225,1.128,16.0,-4.7871999999999995,4.28,3.39,-0.7919999999999994,0.2176,4.425600000000001,1449.29,1811.15,933.15,1530.1899999999998
FeAl,0.33,0.69048,0.89445,11.49250767949098,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,130.27999999999997,0.05774795429172249,1.128,16.0,-4.8642,4.28,3.39,-0.8779000000000003,0.2211,4.271599999999999,1459.2199999999998,1811.15,933.15,1521.4099999999999
FeAl,0.34,0.69048,0.89445,11.406231521279175,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,130.44,0.058105951707216205,1.128,16.0,-4.9368,4.28,3.39,-0.9594,0.2244,4.1264,1468.19,1811.15,933.15,1512.6299999999999
FeAl,0.35000000000000003,0.69048,0.89445,11.319349978218026,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,130.6,0.05843425429812834,1.128,16.0,-5.005,4.28,3.39,-1.0365000000000002,0.22749999999999998,3.99,1476.2599999999998,1811.15,933.15,1503.85
FeAl,0.36,0.69048,0.89445,11.231863050307538,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,130.76,0.05873355766289382,1.128,16.0,-5.0688,4.28,3.39,-1.1092000000000004,0.2304,3.862399999999999,1483.4699999999998,1811.15,933.15,1495.0700000000002
FeAl,0.37,0.69048,0.89445,11.143770737547708,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,130.92000000000002,0.059004498403047057,1.128,16.0,-5.1282000000000005,4.28,3.39,-1.1775000000000002,0.2331,3.743599999999999,1489.88,1811.15,933.15,1486.29
FeAl,0.38,0.69048,0.89445,11.055073039938534,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,131.07999999999998,0.059247658709852165,1.128,16.0,-5.183199999999999,4.28,3.39,-1.2413999999999996,0.2356,3.6336000000000013,1495.5300000000002,1811.15,933.15,1477.51
FeAl,0.39,0.69048,0.89445,10.965769957480022,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,131.24,0.05946357036638679,1.128,16.0,-5.2338,4.28,3.39,-1.3008999999999995,0.2379,3.532400000000001,1498.0500000000002,1811.15,933.15,1468.73
FeAl,0.4,0.69048,0.89445,10.875861490172165,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,131.4,0.059652718241295054,1.128,16.0,-5.28,4.28,3.39,-1.3559999999999999,0.24,3.4399999999999995,1504.7199999999998,1811.15,933.15,1459.95
FeAl,0.41000000000000003,0.69048,0.89445,10.785347638014969,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,131.56,0.05981554333770963,1.128,16.0,-5.3218000000000005,4.28,3.39,-1.4067000000000007,0.2419,3.356399999999999,1514.46,1811.15,933.15,1451.17
FeAl,0.42,0.69048,0.89445,10.694228401008429,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,131.72000000000003,0.0599524454503641,1.128,16.0,-5.3592,4.28,3.39,-1.4529999999999998,0.2436,3.281599999999999,1524.27,1811.15,933.15,1442.39
FeAl,0.43,0.69048,0.89445,10.602503779152547,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,131.88000000000002,0.06006378547521528,1.128,16.0,-5.3922,4.28,3.39,-1.4948999999999995,0.2451,3.2156000000000002,1535.5500000000002,1811.15,933.15,1433.6100000000001
FeAl,0.44,0.69048,0.89445,10.510173772447326,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,132.04,0.06014988740861973,1.128,16.0,-5.420800000000001,4.28,3.39,-1.5324000000000004,0.24640000000000004,3.1583999999999985,1546.4299999999998,1811.15,933.15,1424.8300000000002
FeAl,0.45,0.69048,0.89445,10.417238380892764,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,132.2,0.060211040066966336,1.128,16.0,-5.445,4.28,3.39,-1.5654999999999997,0.24750000000000003,3.1099999999999994,1556.9499999999998,1811.15,933.15,1416.0500000000002
FeAl,0.46,0.69048,0.89445,10.323697604488858,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,132.36,0.060247498552443,1.128,16.0,-5.464800000000001,4.28,3.39,-1.5942000000000007,0.24840000000000004,3.0703999999999976,1567.16,1811.15,933.15,1407.27
FeAl,0.47000000000000003,0.69048,0.89445,10.229551443235612,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,132.52,0.060259485486110625,1.128,16.0,-5.4802,4.28,3.39,-1.6184999999999996,0.24910000000000002,3.0396,1577.12,1811.15,933.15,1398.4900000000002
FeAl,0.48,0.69048,0.89445,10.134799897133027,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,132.68,0.060247192025549845,1.128,16.0,-5.491199999999999,4.28,3.39,-1.638399999999999,0.2496,3.0176000000000016,1586.92,1811.15,933.15,1389.71
FeAl,0.49,0.69048,0.89445,10.039442966181095,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,132.84,0.0602107786808792,1.128,16.0,-5.4978,4.28,3.39,-1.6538999999999993,0.2499,3.0044000000000004,1592.44,1811.15,933.15,1380.93
FeAl,0.5,0.69048,0.89445,9.943480650379824,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,133.0,0.06015037593984962,1.128,16.0,-5.5,4.28,3.39,-1.665,0.25,3.0,1606.4699999999998,1811.15,933.15,1372.15
FeAl,0.51,0.69048,0.89445,9.846912949729212,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,133.16,0.060066084709882755,1.128,16.0,-5.4978,4.28,3.39,-1.6716999999999995,0.2499,3.0044000000000004,1613.7800000000002,1811.15,933.15,1363.3700000000001
FeAl,0.52,0.69048,0.89445,9.749739864229259,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,133.32,0.059957976582282795,1.128,16.0,-5.4912,4.28,3.39,-1.6739999999999995,0.2496,3.0176,1622.81,1811.15,933.15,1354.59
FeAl,0.53,0.69048,0.89445,9.651961393879962,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,133.48000000000002,0.05982609392133188,1.128,16.0,-5.4802,4.28,3.39,-1.6719,0.2491,3.0396,1634.65,1811.15,933.15,1345.81
FeAl,0.54,0.69048,0.89445,9.553577538681326,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,133.64,0.0596704497785195,1.128,16.0,-5.4648,4.28,3.39,-1.6654,0.2484,3.0703999999999994,1640.87,1811.15,933.15,1337.03
FeAl,0.55,0.69048,0.89445,9.454588298633348,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,133.8,0.0594910276296933,1.128,16.0,-5.445,4.28,3.39,-1.6545,0.2475,3.1099999999999994,1649.0700000000002,1811.15,933.15,1328.25
FeAl,0.56,0.69048,0.89445,9.354993673736027,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,133.96,0.05928778093038333,1.128,16.0,-5.4208,4.28,3.39,-1.6391999999999998,0.24639999999999998,3.1584000000000003,1656.46,1811.15,933.15,1319.47
FeAl,0.5700000000000001,0.69048,0.89445,9.254793663989366,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,134.12,0.05906063248189239,1.128,16.0,-5.3922,4.28,3.39,-1.6194999999999995,0.24509999999999998,3.2156000000000002,1664.67,1811.15,933.15,1310.69
FeAl,0.58,0.69048,0.89445,9.153988269393365,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,134.28,0.05880947359786982,1.128,16.0,-5.3592,4.28,3.39,-1.5954000000000002,0.2436,3.281599999999999,1672.06,1811.15,933.15,1301.91
FeAl,0.59,0.69048,0.89445,9.05257748994802,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,134.44,0.05853416305793729,1.128,16.0,-5.3218,4.28,3.39,-1.5668999999999995,0.2419,3.3564000000000007,1679.44,1811.15,933.15,1293.13
FeAl,0.6,0.69048,0.89445,8.950561325653332,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,134.6,0.058234525831398,1.128,16.0,-5.28,4.28,3.39,-1.5340000000000003,0.24,3.4399999999999995,1686.0099999999998,1811.15,933.15,1284.35
FeAl,0.61,0.69048,0.89445,8.847939776509305,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,134.76,0.057910351550049075,1.128,16.0,-5.2338000000000005,4.28,3.39,-1.4967000000000006,0.2379,3.532399999999999,1697.58,1811.15,933.15,1275.5700000000002
FeAl,0.62,0.69048,0.89445,8.744712842515936,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,134.92000000000002,0.05756139270447241,1.128,16.0,-5.1832,4.28,3.39,-1.455,0.2356,3.6335999999999995,1699.14,1811.15,933.15,1266.79
FeAl,0.63,0.69048,0.89445,8.640880523673227,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,135.07999999999998,0.057187362532772616,1.128,16.0,-5.1282,4.28,3.39,-1.4088999999999996,0.2331,3.7436000000000007,1710.85,1811.15,933.15,1258.01
FeAl,0.64,0.69048,0.89445,8.536442819981174,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,135.24,0.056787932564330054,1.128,16.0,-5.0687999999999995,4.28,3.39,-1.3583999999999996,0.2304,3.862400000000001,1717.15,1811.15,933.15,1249.23
FeAl,0.65,0.69048,0.89445,8.43139973143978,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,135.4,0.05636272977352709,1.128,16.0,-5.005,4.28,3.39,-1.3034999999999997,0.22749999999999998,3.99,1723.23,1811.15,933.15,1240.45
FeAl,0.66,0.69048,0.89445,8.325751258049046,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,135.56,0.055911333289239314,1.128,16.0,-4.9368,4.28,3.39,-1.2441999999999998,0.2244,4.1264,1722.94,1811.15,933.15,1231.67
FeAl,0.67,0.69048,0.89445,8.219497399808969,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,135.72,0.05543327059479514,1.128,16.0,-4.864199999999999,4.28,3.39,-1.1804999999999994,0.2211,4.271600000000001,1727.87,1811.15,933.15,1222.8899999999999
FeAl,0.68,0.69048,0.89445,8.11263815671955,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,135.88,0.05492801313954947,1.128,16.0,-4.7871999999999995,4.28,3.39,-1.1123999999999992,0.2176,4.425600000000001,1732.79,1811.15,933.15,1214.1100000000001
FeAl,0.6900000000000001,0.69048,0.89445,8.00517352878079,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,136.04,0.054394971266555354,1.128,16.0,-4.7058,4.28,3.39,-1.0399000000000003,0.21389999999999998,4.5884,1745.4899999999998,1811.15,933.15,1205.33
FeAl,0.7000000000000001,0.69048,0.89445,7.897103515992688,Fe,Al,BCC,FCC,125.0,141.0,20.397,14,0.15077,-11.0,136.2,0.05383348834015672,1.128,16.0,-4.619999999999999,4.28,3.39,-0.9629999999999992,0.20999999999999996,4.760000000000002,1742.64,1811.15,933.15,1196.55
